billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target,subscription_health_score,user_engagement_index,retention_probability,customer_health_index
2024-05-31,CUST_0203,prod_06,2910.71,78.0,543.6994296187895,11891.0,108.6,8.0,0.7,0.6636657742399583,8.8,4.0,6.0,1.2,156.84,0.65,0,0.9398458388118678,94.13178995544152,0.8622685433592585,81.70634184960443
2024-06-30,CUST_0203,prod_06,893.08,65.0,149.0,14132.0,46.5,1.0,0.4,0.84,8.7,5.0,11.0,25.8,96.57,0.69,0,0.9900307603135645,88.14270183089174,0.9229078778556575,76.51778677101116
2024-07-31,CUST_0203,prod_06,636.34,271.0,2683.0,12212.0,241.6,2.0,13.4,0.14,15.1,5.0,27.0,14.9,89.05,1.55,0,0.9580291425553523,95.39132601175302,0.7602043818754668,87.00457989826704
2024-08-31,CUST_0203,prod_06,1040.86,215.0,1275.0,12427.0,47.5,3.0,2.8,0.61,6.4,4.0,2.0,13.7,99.52,0.37,0,0.9829244588922026,82.83957666531948,0.8769848254928945,91.49137005812744
2024-09-30,CUST_0203,prod_06,1740.09,84.0,3711.0,8109.0,151.2,14.0,16.4,0.38,8.8,2.0,5.0,4.0,97.28,0.21,0,0.9196579204301853,95.6852620072597,0.9175138950384265,88.44605180917931
2024-10-31,CUST_0203,prod_06,1746.78,158.0,1267.0,17916.0,121.6,19.0,15.1,0.28,5.1,3.0,20.0,19.7,96.51,1.47,0,0.9952225766942469,84.75698589893538,0.8731710239085848,75.19840080650903
2024-11-30,CUST_0203,prod_06,1556.03,12.0,881.0,1620.0,151.5,3.0,3.3,0.56,9.8,9.0,9.0,0.8,99.32,0.5,0,0.918184802908912,90.79068681051842,0.847594188574324,96.80035458411265
2024-12-31,CUST_0203,prod_06,376.37,125.0,3709.0,36443.0,199.5,3.0,14.8,0.25,4.7,3.0,18.0,3.6,97.53,0.15,0,0.9042903268965332,85.38388194928893,0.9482093777304825,93.8092603325101
2025-01-31,CUST_0203,prod_06,1486.48,2.873765081927392,965.4350780605916,430.7462533328433,175.5,9.0,6.660137723072451,0.89,6.439177571043518,6.0,10.0,0.3,97.13,0.32,0,0.9501983655753762,88.65022801666993,0.8856769862963312,84.20110743168938
2023-01-31,CUST_0203,prod_07,2288.76,73.0,1574.0,8359.0,161.6,7.0,5.7,0.66,8.4,7.0,2.0,5.7,100.31,0.59,0,0.917844059133328,97.47404166082555,0.8200928863982435,97.98271381982971
2023-02-28,CUST_0203,prod_07,1447.97,160.0,299.0,20810.0,230.2,7.0,9.8,0.6,5.7,1.0,13.0,16.9,183.27,0.9,0,0.9022096056472084,87.89319010190158,0.8436040761910479,103.84496166850539
2023-03-31,CUST_0203,prod_07,1968.55,29.0,1356.0,1673.0,152.1,10.0,12.2,0.9,7.8,9.0,2.0,20.3,98.14,0.93,0,0.9637018573620394,94.62555679443344,0.8363766578452826,73.2856954514907
2023-04-30,CUST_0203,prod_07,380.25,367.0,2148.0,13760.0,74.9,1.0,0.6,0.73,2.6,2.0,10.0,14.9,97.24,1.04,0,0.9085469159958219,90.9466899616067,0.9008609272325079,78.48058143585457
2023-05-31,CUST_0203,prod_07,1216.07,218.0,1860.0,19095.0,152.5,2.0,13.5,0.42,9.4,1.0,16.0,1.3,98.73,0.65,0,0.9829517277609126,96.421530471561,0.9326598839231455,89.45151982537261
2023-06-30,CUST_0203,prod_07,1077.36,124.0,1940.0,3078.0,114.6,6.0,8.9,0.43,4.7,3.0,8.0,1.8,98.55,0.62,0,0.9589050099325261,97.30639213114725,0.9728276549604861,78.62232214503176
2023-07-31,CUST_0203,prod_07,276.4092189896512,155.0,998.888886327136,20226.0,199.86012748950532,-1.0,29.17713945137315,1.93,7.1,4.569893263424304,17.0,8.5,99.47,0.45,0,0.9367580374290815,101.52380079358501,0.9240856054575091,87.26289151361915
2023-08-31,CUST_0203,prod_07,1210.08,123.0,1703.0,34397.0,137.0,2.0,25.7,1.94,10.4,7.0,26.0,0.9,96.67,0.89,0,0.9154647240813855,95.63978888288534,0.909819651346091,93.94011219004047
2023-09-30,CUST_0203,prod_07,2025.12,200.0,834.0,18660.0,26.5,10.0,0.6,1.99,7.8,12.0,3.0,14.5,99.14,1.02,0,0.986825959142209,96.86176182852333,0.7880860416308726,77.62794480816844
2023-10-31,CUST_0203,prod_07,768.51,24.0,1289.0,1003.0,137.5,0.0,0.5,0.62,7.3,8.0,8.0,4.8,97.81,0.77,0,0.9590783197168151,95.60696392697042,0.8605167186346657,93.73389708655576
2023-11-30,CUST_0203,prod_07,1200.38,190.0,697.0,1470.0,12.9,14.0,9.711120141662322,1.06,11.635077860017546,7.0,2.0,8.5,105.56,0.67,0,0.9538872533364957,96.42276907112397,0.8951193292333073,83.25594284452406
2023-12-31,CUST_0203,prod_07,2093.12,383.0,1054.0,2480.0,121.3,2.474122617209484,9.2,0.84,8.8,1.0,13.0,6.748432404950695,99.6,0.7,0,0.9854992308582216,99.54388922855907,0.8388682080928794,83.30685887746998
2024-01-31,CUST_0203,prod_07,2030.43,290.0,356.0,18216.0,176.5,5.0,0.6,0.81,8.8,6.0,14.0,14.0,99.26,0.49,0,0.9233209165486864,99.22410436481687,0.8816737633686867,80.41135481751405
2024-02-29,CUST_0203,prod_07,1886.62,51.0,139.0,12412.0,180.7,-1.0,3.7,0.56,7.1,3.0,7.0,2.6,99.03,1.9,0,0.9664713886170739,85.80941817901918,0.8392359670253072,67.36106394902804
2024-03-31,CUST_0203,prod_07,1343.55,30.429469234869757,820.9721816544918,4030.0,19.0,0.0,0.8,0.9,8.8,6.0,3.169592929368827,13.4,189.57,0.64,0,0.9959046474592547,89.84756822276728,0.9435747014061895,81.2042896352567
2024-04-30,CUST_0203,prod_07,1066.5309083628497,81.0,1108.0,13094.0,57.94008036217375,4.0,4.7,0.86,7.6,4.0,6.0,12.1,99.32115966298664,0.8402458164488548,0,0.9126662865863625,90.91956646707902,1.0082674522232566,78.76411872097611
2024-05-31,CUST_0203,prod_07,814.73,148.0,901.0,3025.0,357.2,0.0,10.1,0.35,5.9,4.0,4.0,4.2,98.8,1.55,0,0.9522629864934646,87.00916341889145,0.8380394160760237,79.78778528336296
2024-06-30,CUST_0203,prod_07,1011.48,70.0,153.0,17533.0,343.6,5.0,10.2,0.55,7.0,7.0,13.0,39.2,80.75,0.81,0,0.9546387387648821,92.34675754943586,0.750631245699408,90.222197381131
2024-07-31,CUST_0203,prod_07,676.94,74.0,2578.0,18026.0,172.3,-1.0,1.8,0.88,6.5,1.0,9.0,37.7,124.03,1.23,0,0.9504011805393598,87.99656954883761,0.8906506251393579,97.05350071061366
2024-08-31,CUST_0203,prod_07,3872.78,57.0,1563.0,36163.0,131.3,3.0,11.9,0.57,7.5,14.0,11.0,1.1,67.75,0.98,0,0.9749808707755798,90.85082390741923,0.8578313791568497,105.94776422554703
2024-09-30,CUST_0203,prod_07,1501.53,155.0,567.0,6968.0,14.4,2.0,6.5,0.69,9.2,11.0,8.0,22.2,40.41,0.69,0,0.9619447533855272,93.31871206553627,0.9425249925343315,93.63175867719171
2024-10-31,CUST_0203,prod_07,401.14,218.0,2468.0,30946.0,149.0,0.0,0.5,0.94,6.4,11.0,2.0,7.5,110.09,1.83,0,0.9315711446911256,92.09976726383891,0.8549435932366081,94.17688534306802
2024-11-30,CUST_0203,prod_07,334.05,222.0,1441.0,1885.0,177.1,9.0,13.0,1.02,2.1,4.0,15.0,12.9,98.96,0.93,0,0.9564521813017094,92.80005031955851,0.8182682755137691,90.31865549899122
2024-12-31,CUST_0203,prod_07,1463.25,104.0,1398.0,21780.0,185.6,6.0,7.6,0.81,6.8,9.0,16.0,16.6,166.94,0.97,0,0.9806476984483276,100.60728771855987,0.9228011254146667,90.0275242407618
2025-01-31,CUST_0203,prod_07,1074.51,17.0,1473.0,14751.0,171.9,8.0,13.8,1.43,9.6,5.0,4.0,9.5,99.12,0.82,0,0.9063038364529927,91.16440208944455,0.9302431928368574,97.2027273310586
2023-01-31,CUST_0203,prod_10,797.62,165.0,233.0,7092.0,22.3,3.0,24.1,0.96,6.6,5.0,10.0,14.7,139.02,0.23,0,0.9108000194299608,93.97441489944374,0.8965363651980814,95.72575419099785
2023-02-28,CUST_0203,prod_10,446.49,29.0,377.0,22925.0,189.2,2.0,6.8,0.57,9.7,6.0,7.0,9.3,73.34,0.97,0,0.9880225534461363,94.28701665979858,0.8612514631411206,94.90599112440093
2023-03-31,CUST_0203,prod_10,231.67,103.0,1676.0,6745.798207413513,197.9,17.597886976095705,3.2,0.65,5.9,4.0,12.0,25.6,98.93,0.85,0,0.9871678113322377,89.19244307771775,0.8490512831673095,87.82215018580989
2023-04-30,CUST_0203,prod_10,1252.33,145.0,1179.0,10874.0,117.6,0.0,13.8,0.55,5.3,3.0,5.0,1.6,99.27,1.94,0,0.9468753381034385,99.39155373971255,0.9146520858939118,92.9276683281339
2023-05-31,CUST_0203,prod_10,1867.76,222.0,1006.0,18958.0,139.1,0.0,9.0,0.99,7.3,7.0,3.0,20.0,99.66,0.79,0,0.9583382624300705,90.80776343783462,0.9050842918642877,81.4025094694548
2023-06-30,CUST_0203,prod_10,1358.01,30.0,381.0,15428.0,76.9,4.0,11.3,0.64,5.7,5.0,7.0,18.0,98.1,0.33,0,0.9235183292702968,97.77941531260846,0.9154276366245173,77.14520613506721
2023-07-31,CUST_0203,prod_10,510.48,11.0,87.0,4481.0,44.9,7.0,10.3,0.98,7.7,6.0,12.0,7.4,99.1,0.62,0,0.9713246787428647,96.65856891797846,0.968000367092901,76.65659670520996
2023-08-31,CUST_0203,prod_10,256.8,150.0,2489.0,22934.0,41.7,19.0,11.0,0.71,8.3,5.0,4.0,4.1,97.82,1.64,0,0.9196941425678089,85.70051088441333,0.7809010310771483,93.49489849249646
2023-09-30,CUST_0203,prod_10,515.1,10.0,1736.0,19637.0,36.8,11.0,15.1,0.5,7.0,4.0,4.0,13.3,98.39,0.73,0,0.9623068034178527,102.04799261811252,0.8934573580448915,88.70811854828035
2023-10-31,CUST_0203,prod_10,836.42,23.0,468.0,2473.0,18.9,7.0,0.7,0.55,2.2,2.0,16.0,14.0,99.51,0.96,0,0.9152923881108919,88.86959379735593,0.9914682563257283,82.76222908281012
2023-11-30,CUST_0203,prod_10,528.27,391.0,1161.0,2078.0,99.7,0.0,8.9,0.71,13.7,2.0,2.0,6.9,99.11,0.68,0,0.9603985976611157,90.23272178461298,0.872196039262435,90.87878773064492
2023-12-31,CUST_0203,prod_10,1522.14,11.0,136.0,18733.0,332.8,2.0,0.7,0.59,15.3,4.0,12.0,20.9,100.53,0.41,0,0.9520886112066231,97.18823736249479,0.9344171926163495,83.12479486674994
2024-01-31,CUST_0203,prod_10,1820.62,128.0,1812.0,9009.0,159.6,0.0,8.1,1.01,7.8,4.0,13.0,15.3,68.99,0.89,0,0.9210442356619345,89.17907454185148,0.9032088633935563,99.45809162159622
2024-02-29,CUST_0203,prod_10,563.93,66.0,1655.0,31562.0,95.3,19.0,21.1,0.85,8.6,3.0,1.0,14.4,97.71,0.32,0,0.9206609721817636,94.5390975315146,0.8448578350547914,91.41398573901981
2024-03-31,CUST_0203,prod_10,1676.82,62.0,1412.0,30848.0,77.1,11.0,3.8,0.5,7.0,1.0,4.0,22.4,97.28,1.44,0,0.9082042732865062,93.51139352834231,0.9424592995811613,72.41982543526179
2024-04-30,CUST_0203,prod_10,1849.96,88.0,2613.0,4708.0,16.2,4.0,29.6,0.73,2.8,6.0,11.0,20.2,99.04,0.57,0,0.9818258554881617,95.19244189512736,0.942412797928355,86.32282612218029
2024-05-31,CUST_0203,prod_10,2539.99,157.0,1099.0,2504.0,141.7,0.0,0.4,0.89,7.0,4.0,23.0,11.4,69.1,1.49,0,0.9925206937680259,96.9911824923388,0.8781940212141351,100.67876552969757
2024-06-30,CUST_0203,prod_10,465.59,148.0,405.0,9348.0,88.8,16.0,0.5,0.87,8.3,6.0,10.0,12.5,98.78,0.93,0,0.9589766739147871,96.58874296993099,0.8565862690486835,80.59010647056063
2024-07-31,CUST_0203,prod_10,1031.15,86.0,1048.0,13675.0,31.2,6.0,21.3,0.58,7.8,10.0,12.0,10.1,98.83,0.91,0,0.9270175186902564,89.40961418023373,0.8171546389980834,81.78775018331214
2024-08-31,CUST_0203,prod_10,1066.59,93.0,2221.0,18870.0,173.1,0.0,18.6,0.43,5.6,8.0,3.0,36.7,100.32,1.21,0,0.947372823400558,97.5085619239083,0.8819827446693244,76.8120573871894
2024-09-30,CUST_0203,prod_10,1632.69,14.0,809.0,1799.0,69.6,0.0,15.5,0.58,6.1,1.0,12.0,17.1,98.15,0.75,0,0.9246316549420215,100.05285681892317,0.9057439908414713,83.778182130926
2024-10-31,CUST_0203,prod_10,442.18,43.0,727.0,8517.0,166.4,13.0,0.3,0.43,9.0,0.0,15.0,16.8,97.4,1.43,0,0.9480896769978331,93.65051366178439,0.8292324175478547,95.92804327500069
2024-11-30,CUST_0203,prod_10,1011.35,17.0,708.0,8569.0,57.2,1.0,12.7,0.66,8.7,0.0,19.0,0.6,113.92,1.0,0,0.9934548052166695,98.92531764901356,0.8921322438379373,99.68336793333596
2024-12-31,CUST_0203,prod_10,1714.92,309.0,292.0,20575.0,190.5,19.0,0.5,0.52,6.2,1.0,29.0,16.4,98.4,0.7,0,0.918601174859086,87.30720542064397,0.9276665076474794,83.52014415147032
2025-01-31,CUST_0203,prod_10,1819.15,99.0,1020.0,27486.0,11.9,5.0,12.0,0.23,1.5,1.0,9.0,15.1,99.52,0.94,0,0.9727508841945977,92.17657042263238,0.9310151803463051,80.98391868935525
2023-01-31,CUST_0204,prod_07,1116.29,166.0,852.159695626649,12990.0,77.1,4.0,5.1,0.84,10.2,6.0,10.0,1.8,98.09,0.6263817138527257,0,0.9294310747162168,91.10518658460956,0.884734397776439,95.54684033074128
2023-02-28,CUST_0204,prod_07,1033.76,98.0,198.0,15892.0,140.4,14.0,0.6,0.87,7.7,5.0,5.0,16.3,96.67,0.98,0,0.9697196878398604,96.71256198725985,0.7329321126176351,87.56496259814328
2023-03-31,CUST_0204,prod_07,1572.76,54.0,1623.0,20453.0,162.3,4.3535791155723285,16.5,0.2,7.5,15.0,14.0,17.1,97.95788837773226,0.49,0,0.9751363694968901,97.0242601614746,0.7606352490697007,83.48943582507054
2023-04-30,CUST_0204,prod_07,1690.45,167.0,1985.0,5536.0,98.2,8.0,10.9,1.84,5.7,11.0,9.0,8.9,97.81,0.26,0,0.9723469737176276,92.62833213174581,1.0005064555269814,103.32912076941332
2023-05-31,CUST_0204,prod_07,396.75,78.0,1068.0,7652.0,194.2,22.0,41.5,0.58,2.4,4.0,2.0,0.3,98.61,0.91,1,0.2641083911026678,20.739900349469455,0.10807341953661109,28.298234159642057
2023-01-31,CUST_0204,prod_09,1304.12,27.0,118.0,30161.0,90.2,19.0,0.8,0.61,6.1,5.0,9.0,4.9,89.8,0.77,0,0.9006448947417897,89.03829188979469,0.7961092786253582,80.61526039897223
2023-02-28,CUST_0204,prod_09,767.54,76.0,989.0,11334.0,22.5,4.0,3.8,0.31,13.9,4.0,8.0,16.7,99.24,0.82,0,0.9638863789451897,91.70315921418606,0.9024945327388584,87.91258859414035
2023-03-31,CUST_0204,prod_09,1879.79,87.0,1605.0,816.0,69.7,7.0,15.5,0.79,5.2,6.0,2.0,22.2,53.59,0.87,0,0.9092612111295131,91.53114848808012,0.8444642856900044,94.63638778009117
2023-04-30,CUST_0204,prod_09,1166.85,147.0,184.0,7531.0,117.0,8.0,6.2,0.67,5.5,0.0,6.0,8.9,110.29,0.76,0,0.9854370592773216,89.55022018451588,0.8972386248216222,73.98209826693353
2023-05-31,CUST_0204,prod_09,1562.95,66.0,226.0,13604.0,28.8,9.0,0.7,0.25,8.6,3.0,15.0,17.1,100.06,0.68,0,0.910687569078237,99.92654595750189,0.7147705867805008,94.08673859755349
2023-06-30,CUST_0204,prod_09,1253.87,148.0,281.0,19276.0,10.7,0.0,13.8,1.26,13.4,7.0,8.0,1.6,96.46,1.73,0,0.9083652262421412,94.8606491285418,0.8580919748481727,84.85906839194064
2023-07-31,CUST_0204,prod_09,1793.62,112.0,157.0,25721.0,123.5,5.0,11.8,0.18,7.6,0.0,9.0,1.0,98.78,0.5,0,0.913518513327381,98.53882856047629,0.8581687743070026,86.7451557483612
2023-08-31,CUST_0204,prod_09,1037.04,81.0,690.0,16315.0,176.2,4.0,7.7,0.37,7.6,5.0,6.0,1.3,98.98,0.38,0,0.9211560414254454,91.74767939021172,0.9506762232525958,70.52212543378357
2023-09-30,CUST_0204,prod_09,2239.0,151.0,241.0,19204.0,368.7,0.0,9.0,0.7,5.7,6.0,2.0,8.4,180.36,0.47,0,0.9832894189176286,102.51713168077869,0.7671650188965711,91.71382904939334
2023-10-31,CUST_0204,prod_09,2090.76,289.0,515.0,9224.0,62.3,1.0,17.1,0.32,8.4,2.0,18.0,16.1,99.6,0.77,0,0.9414074916658863,98.18022015389158,0.8384292233675191,93.00860322044966
2023-11-30,CUST_0204,prod_09,581.64,68.0,1095.0,9073.0,148.2,4.0,17.0,1.15,9.1,1.0,10.0,10.6,98.82,0.36,0,0.9329908609617001,85.53586332926129,0.8512442096878431,92.6124931704009
2023-12-31,CUST_0204,prod_09,1380.03,50.0,1354.0,17912.0,186.0,1.0,8.3,0.78,8.6,1.0,1.0,15.1,66.3,1.06,0,0.967558601018206,94.47871814362051,0.8327779404853898,78.69148211832103
2024-01-31,CUST_0204,prod_09,1683.29,117.0,1813.0,9199.0,28.4,13.0,30.9,0.79,7.8,6.0,2.0,8.3,180.78,0.76,0,0.9179463148856701,95.5317852720646,0.9254990753648485,94.24296011382233
2024-02-29,CUST_0204,prod_09,1659.51,119.0,1094.0,11280.0,83.6,5.0,0.5,0.4,2.2,11.0,14.0,20.4,121.85,0.62,0,0.9257705772870634,93.32184129977313,0.8383445006019384,97.97845601617126
2024-03-31,CUST_0204,prod_09,493.75,22.0,1351.0,20710.0,91.4,0.0,16.1,1.16,6.8,2.0,16.0,15.0,161.45,0.61,0,0.9640269469055418,80.38533712441509,0.9577576392891707,102.13659646406816
2024-04-30,CUST_0204,prod_09,2476.95,61.0,1465.0,18719.0,209.7,3.0,8.6,0.63,5.2,3.0,2.0,34.0,97.5,0.59,0,0.9863611974349994,86.97364725612333,0.9552927281958925,80.91797694689383
2024-05-31,CUST_0204,prod_09,3913.57,76.0,686.0,7158.0,250.2,4.0,18.1,0.94,5.0,3.0,2.0,19.3,98.57,0.94,0,0.9983501742936243,87.9407349047656,0.8519327216319945,85.383849884503
2024-06-30,CUST_0204,prod_09,431.63,23.0,167.0,14450.0,82.9,8.0,13.5,0.61,5.6,1.0,11.0,6.7,173.48,1.96,0,0.9912567265485217,97.07927407187512,0.9089895304030111,93.89383779659588
2024-07-31,CUST_0204,prod_09,774.02,143.0,1119.0,13571.0,126.3,7.0,7.6,0.91,5.1,8.0,5.0,5.5,97.32,0.78,0,0.9377406021805309,101.39834542342483,0.9170538162326917,87.01273839978069
2024-08-31,CUST_0204,prod_09,1348.03,104.0,724.0,4829.0,132.9,5.0,7.7,0.12,3.8,5.0,4.0,17.3,97.26,0.63,0,0.9660845091051463,86.86511778980106,0.8978297109226379,89.38243359022518
2024-09-30,CUST_0204,prod_09,1681.93,160.0,603.0,33804.0,174.0,13.0,12.0,0.37,4.1,2.0,6.0,9.8,99.28,0.8,0,0.9615462028014373,99.84699573989094,0.9030406178699462,100.15865711273058
2024-10-31,CUST_0204,prod_09,749.33,123.0,578.0,8516.0,62.2,6.0,15.4,0.51,5.8,3.0,16.0,14.9,98.18,0.22,0,0.9282978402037383,93.04595631753396,0.8407005500554805,94.27705611391954
2024-11-30,CUST_0204,prod_09,1551.87,279.0,951.0,21531.0,131.2,0.0,7.5,0.76,13.6,3.0,13.0,10.4,99.18,0.73,0,0.9143137824825577,102.18486440423459,0.8118973232374772,93.81241941154127
2024-12-31,CUST_0204,prod_09,1826.57,368.0,743.0,8536.0,173.3,9.0,8.1,0.87,16.4,6.0,22.0,34.5,98.48,0.7,0,0.9893231771103842,91.70318997734624,0.8777323427980098,80.41650312360984
2025-01-31,CUST_0204,prod_09,1748.73,52.06056678824544,265.0,19700.575193250792,59.1451102454693,-1.0,10.6,0.85,2.8,1.0,1.0,8.4,99.73,0.28898536953045,0,0.9262231893961628,93.84405873241337,0.8827279692936043,77.88207483990743
2023-01-31,CUST_0205,prod_04,1077.36,167.0,1195.0,23290.0,221.4,7.0,5.3,0.66,8.6,1.0,12.0,13.4,97.73,0.9,0,0.944039130210604,94.71100427083448,0.8578697690188269,88.69735910303781
2023-02-28,CUST_0205,prod_04,1545.29,96.0,1759.0,7949.0,28.0,8.0,9.3,0.51,7.5,15.0,22.0,6.3,46.28,0.78,0,0.9202021774635373,80.94396252497587,0.8138884466093701,94.12446661722467
2023-03-31,CUST_0205,prod_04,850.23,345.0,2064.0,19422.0,128.2,11.0,12.2,0.29,9.1,7.0,6.0,5.4,99.2,0.72,0,0.965465506990601,87.42073325606995,0.9392529633974348,92.6374098212093
2023-04-30,CUST_0205,prod_04,755.2803666309264,22.28698679977022,1279.0,7614.0,15.6,6.0,12.558114701136768,1.06,7.1,0.0,12.0,0.8,98.92,1.373237801932513,0,0.9778129870307135,93.9872295022082,0.7734252459084432,76.05926301367377
2023-05-31,CUST_0205,prod_04,2176.97,163.0,909.0,16429.0,218.6,6.0,1.9,0.87,4.8,4.0,7.0,3.9,99.16,0.49,0,0.9161023063885785,91.28608674351429,0.8970000710269038,94.63812326114471
2023-06-30,CUST_0205,prod_04,1684.6,148.0,615.0,2104.0,314.5,5.0,15.9,0.61,4.8,1.0,18.0,0.7,97.8,0.69,0,0.9986303006891768,91.56492093730269,0.9448604786146894,88.85091460946262
2023-07-31,CUST_0205,prod_04,3175.4,54.0,2107.0,39996.0,122.3,0.0,15.3,0.28,6.3,5.0,5.0,13.2,97.23,0.79,0,0.9649333386717812,94.7893526008413,0.8311134762295217,84.52280163578466
2023-08-31,CUST_0205,prod_04,596.82,122.0,1408.0,17251.0,166.9,8.0,13.2,0.97,5.7,1.0,3.0,33.3,98.26,1.02,0,0.9405936132320204,90.1092999680928,0.8394465104619412,85.5768800377207
2023-09-30,CUST_0205,prod_04,1320.54,141.0,3737.0,9073.0,144.5,6.0,0.4,0.88,4.711881183461369,2.0,7.897896445618125,23.2,99.77,0.47,0,0.9042145398153296,94.97567687451446,0.8261178505777234,91.99983009438728
2023-10-31,CUST_0205,prod_04,2106.28,93.0,161.0,5246.0,99.0,4.0,6.8,0.96,7.7,4.0,9.0,9.6,99.47,0.88,0,0.9163748791135304,95.70573061917102,0.854270910837214,80.87249717753949
2023-11-30,CUST_0205,prod_04,626.31,3.0,687.0,5963.0,110.2,20.0,10.3,0.3,6.4,4.0,1.0,9.5,98.24,0.44,1,0.26187804765709627,11.238810522231107,0.15785693685437496,28.87982326659485
2023-01-31,CUST_0205,prod_06,595.21,377.0,944.0,1483.0,82.8,-1.0,0.9,0.79,8.5,2.0,11.0,13.0,97.37,0.82,0,0.9828298700636484,93.29536965830285,0.8167325909498802,79.71447606350287
2023-02-28,CUST_0205,prod_06,1256.65,30.0,148.0,34314.0,30.9,0.0,5.4,0.35,6.9,11.0,13.0,27.9,97.49,0.3,0,0.9306998245729253,89.50959861850127,0.9122195678639827,80.33570873374818
2023-03-31,CUST_0205,prod_06,1963.17,9.0,3666.0,3959.0,180.3,19.0,6.7,0.72,7.7,2.0,8.0,9.6,99.47,0.71,0,0.9461978023696892,95.55615139730483,0.8882545213217768,86.72460920234047
2023-04-30,CUST_0205,prod_06,2008.22,223.0,208.0,9248.0,118.0,1.0,9.5,0.43,8.8,4.0,3.0,8.6,98.53,0.58,0,0.9798448223564052,93.9462540836022,0.9418881685507006,90.25540344158613
2023-05-31,CUST_0205,prod_06,3982.57,174.0,2334.0,6406.0,61.5,0.0,13.6,1.05,7.7,1.0,10.0,15.4,96.85,0.56,0,0.994686762642678,92.25123848203377,0.8346971370332712,81.09926200794604
2023-06-30,CUST_0205,prod_06,1437.88,130.0,1495.0,10363.0,245.5,11.0,13.7,0.9,5.4,8.0,4.0,15.8,99.23,0.33,0,0.9293308580685008,93.34912908184096,0.8159570703723928,83.57947846817619
2023-07-31,CUST_0205,prod_06,1085.403339997108,152.0,1239.0,20112.0,202.9,1.0,9.2,0.78,2.6,11.0,1.0,21.3,96.90786368817815,0.64,0,0.9208585033305374,99.35643378992376,0.8473772864337888,98.03498719508283
2023-08-31,CUST_0205,prod_06,1303.02,138.0,1955.0,7365.0,106.8,2.0,1.9,0.74,9.7,6.0,13.0,37.4,97.54,0.76,0,0.979189739777184,87.99581977438808,0.8644715689488892,77.527564149455
2023-09-30,CUST_0205,prod_06,231.56,184.0,1329.0,11041.0,222.2,0.0,0.9,0.43,19.9,8.0,14.0,5.8,98.49,0.92,0,0.9316391871416888,95.74253730170021,0.878459565702596,69.47119009499708
2023-10-31,CUST_0205,prod_06,2667.14,152.0,1469.0,2872.0,70.5,11.0,12.3,0.5920047648191191,10.9,2.0,9.79187571955375,0.8,98.09663421518292,0.34,0,0.9512812544109686,86.02969329071163,0.9288366429510243,97.52995072762667
2023-11-30,CUST_0205,prod_06,389.94,61.0,999.0,12291.0,136.1,2.0,5.4,1.68,2.9,7.0,7.0,11.6,98.29,0.71,0,0.9661329870729694,96.66851110138425,0.9097979639037427,93.9259690906471
2023-12-31,CUST_0205,prod_06,600.37,168.0,283.0,4824.0,177.8,10.0,0.6,0.58,9.3,5.0,7.0,10.1,98.62,0.71,0,0.9679755415463412,95.24765841752304,0.9160116999587414,89.0805567242394
2024-01-31,CUST_0205,prod_06,596.67,47.0,535.0,6585.0,150.4,10.0,9.8,0.46,4.3,9.0,18.0,16.5,100.25,0.6,0,0.9727921603258239,98.13207284776134,0.9693327972435227,75.24585825108583
2024-02-29,CUST_0205,prod_06,522.29,84.0,630.0,2144.0,129.2,5.0,10.3,0.5,6.7,8.0,4.0,15.6,97.4,0.91,0,0.976500515695583,88.77190214904523,0.8360977796747755,79.79266681491372
2024-03-31,CUST_0205,prod_06,3042.41,99.0,1226.0,11685.0,159.1,5.0,10.8,1.01,6.4,3.0,12.0,1.8,98.14,0.92,0,0.9224487543557057,96.78816363495076,0.8466015091060214,84.66271557411447
2024-04-30,CUST_0205,prod_06,2644.29,100.92819512686624,3439.0,2785.0,88.1,12.907597362675274,17.3,0.6353341009114158,2.3,2.0,22.0,17.0,39.49467962443889,1.11,0,0.945662925841609,98.91048226110053,0.8322499188197154,87.0010035722465
2024-05-31,CUST_0205,prod_06,1063.78,25.0,654.0,937.0,161.9,30.30338946083719,9.262955774183514,0.0942547274005067,4.2,2.025655107147568,6.223949688086359,15.6,52.3,0.49,0,0.9602492258538059,96.81910246615922,0.7571498502945332,79.48332802784091
2024-06-30,CUST_0205,prod_06,1482.72,87.0,134.0,7242.0,119.4,6.0,13.8,1.02,8.3,6.0,5.0,9.3,99.41,0.64,0,0.915290949890361,96.39382707675018,0.7373696178467324,95.9636780244199
2024-07-31,CUST_0205,prod_06,364.2,25.0,2990.0,3244.0,129.4,1.0,7.2,0.7,7.4,0.0,28.0,6.2,198.64,0.9,0,0.9141105845407523,98.62456214483268,0.9244323287453393,79.58720462867481
2024-08-31,CUST_0205,prod_06,1582.47,73.0,1035.0,7660.0,29.0,4.0,19.6,0.3,5.9,5.0,2.0,12.9,97.63,0.57,0,0.904853568368828,88.31527065112255,0.8678287618600663,82.8921960957441
